title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Topeka, Shawnee County",IT Jobs,168048.39,168048.39,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366983801?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=E024534FB2DBC1E8AD939EDD7357E7FFDA2B5B24
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Frankfort, Franklin County",IT Jobs,168436.67,168436.67,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366984095?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=E0F61DD341E4F4C349EC02510B56AFF5C80609E0
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Oklahoma City, Oklahoma County",IT Jobs,165265.16,165265.16,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366996614?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=F585043A9821295045C0C02697E715E0688FC616
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Montpelier, Washington County",IT Jobs,167589.7,167589.7,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5367016695?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=9E485FCE38AAF5D7F5C476643EDE31C9609339D2
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Ny State Campus, Albany County",IT Jobs,180135.95,180135.95,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366847379?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=14CB785A37A773CD632E013407EDFEAFFACA6374
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Uptown, Marion County",IT Jobs,164609.23,164609.23,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366804485?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=D3DB7EED3F777C3582DEE904766D8A9627A4637E
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Baton Rouge, East Baton Rouge Parish",IT Jobs,161731.73,161731.73,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5366984125?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=05B788420E77B2902950EBABB684DD7EB55888BA
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Madison, Dane County",IT Jobs,175157.11,175157.11,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5367003525?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=50B1E595A76984738DACD639FE7B06F602A9CDAC
Senior Principal AI/ML Software Engineer - AI Innovation,Oracle,"Bismarck, Burleigh County",IT Jobs,167339.75,167339.75,1,"Job Description The Senior Principal AI/ML Software Engineer is responsible for evaluating, integrating, and optimizing cutting-edge technologies for AI/ML infrastructure, focusing on achieving low latency, high throughput, and efficient resource utilization for both model training and inference at scale. This role guides key strategic decisions related to Oracle Cloud's AI infrastructure offerings, spearheads the design and implementation of scalable orchestration for AI/ML workloads-incorpora…",https://www.adzuna.com/land/ad/5367009805?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=564C56E3CBD8ABFD9AFC92850E33D8974A820E80
"Manager, Product Management",Mastercard,"Purchase, Westchester County",Sales Jobs,120864.45,120864.45,1,"Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",https://www.adzuna.com/land/ad/5399652084?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=6535A11E4FF616B59F1C404089423558E16399B9
"Senior Software Engineer, AI/ML, Google Cloud AI",Google,"Kirkland, King County",IT Jobs,307617.34,307617.34,1,"Minimum qualifications:  Bachelor's degree or equivalent practical experience.  5 years of experience with software development in one or more programming languages.  3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.  3 years of experience with one or more of the following: Speech/audio (e.g., technology duplicating and responding to the human voice), reinforcement learning (e.g., sequential decision makin…",https://www.adzuna.com/land/ad/5344614670?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=08883F714B37EA8810434A31C60CCE3B225B1737
AI/ML PM,CYNET SYSTEMS,"Santa Clara, Santa Clara County",Scientific & QA Jobs,124800.0,135200.0,0,"Job Description: Pay Range: $60hr - $65hr Responsibilities: Project Leadership: Oversee AI/ML projects from inception to completion, ensuring alignment with business objectives and timely delivery. Cross-Functional Collaboration: Work closely with engineering, data science, and operations teams to integrate AI/ML solutions into IT manufacturing systems. Stakeholder Management: Engage with senior leadership and cross-functional teams to define, understand project scope, goals, and deliverables. …",https://www.adzuna.com/details/5405078598?utm_medium=api&utm_source=a6e23083
AI/ML Specialist,"Think Tank, Inc.","Woods Hole, Falmouth",Scientific & QA Jobs,103523.71,103523.71,1,*US Citizenship Required *Onsite at a NEFSC Facility POSITION DESCRIPTION: Think Tank is a woman-owned small business with more than 27 years of proven success delivering exceptional IT and marine fisheries services to the federal government. We are currently seeking an ideal candidate for the position of AI/ML Specialist to support an upcoming proposal with the National Oceanic and Atmospheric Administration. Résumé of successful candidate(s) will be included with our proposal. The AI/ML Speci…,https://www.adzuna.com/details/5342930431?utm_medium=api&utm_source=a6e23083
AI/ML Developer,Stellar Science,"Albuquerque, Bernalillo County",IT Jobs,119623.24,119623.24,1,"Stellar Science is a growing Albuquerque-based scientific software development company seeking talented data science artificial intelligence (AI)/machine learning (ML) software development experts who are interested in helping create, extend, and apply exciting scientific and engineering analysis applications. We develop custom software products in domains that include computer vision and image processing, image simulation, high power microwave systems modeling and simulation, laser source gene…",https://www.adzuna.com/details/5403550211?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,"Burq, Inc.",US,IT Jobs,101047.5,101047.5,1,"About Burq Burq started with an ambitious mission: how can we turn the complex process of offering delivery into a simple turnkey solution. It’s a big mission and now we want you to join us to make it even bigger!  We’re already backed by some of the Valley's leading venture capitalists, including Village Global, the fund whose investors include Bill Gates, Jeff Bezos, Mark Zuckerberg, Reid Hoffman, and Sara Blakely. We have assembled a world-class team all over the globe. We operate at scale, …",https://www.adzuna.com/details/5383612791?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Corvid Technologies LLC,"Madison, Madison County",IT Jobs,123990.55,123990.55,1,"Corvid Technologies is seeking qualified AI/ML Engineer candidates to join our Missile Defense Group (MDG) in Huntsville, Alabama. As an AI/ML Engineer, you will play a crucial role in our team, utilizing your expertise in data analytics and algorithm development to support the integration and analysis of diverse data sources and develop machine learning, data mining, and statistical algorithms for pattern recognition and anomaly detection. The ideal candidate will have a strong academic backgr…",https://www.adzuna.com/details/5043920969?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Inherent Technologies,US,IT Jobs,111671.6,111671.6,1,"Position: AI/ML Engineer Location: Minneapolis, MN/Remote Duration: 1 Years Key Responsibilities: Design, develop, and deploy innovative AI and machine learning solutions using ML, NLP, Generative AI (GenAI), LLMs, RAG, and Azure OpenAI Service to improve healthcare and digital experiences. Apply advanced statistical, predictive modeling, and data mining techniques to extract insights and optimize AI-driven healthcare applications. Lead the entire AI lifecycle-from ideation and rapid prototypin…",https://www.adzuna.com/details/5403366846?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,IntelliTech LLC,US,Engineering Jobs,116795.8,116795.8,1,"The AI/ML Engineer integrates AI/ML capabilities into the data mesh, supporting metadata automation and ethical AI use aligned with DoD Responsible AI guidelines. Responsibilities: · Automate metadata extraction using ML. · Validate AI/ML pipelines and produce readiness reports. · Ensure explainability, drift detection, and compliance in testbeds. · Support data-driven innovation for clinical and operational analytics. What We Look for: · Understanding of conceptual, logical, and physical data …",https://www.adzuna.com/details/5405056631?utm_medium=api&utm_source=a6e23083
AI/ML Specialist,IntelliTech LLC,"Falls Church City, Virginia",IT Jobs,105918.98,105918.98,1,"The AI/ML Specialist integrates AI/ML capabilities into the data mesh, supporting metadata automation and ethical AI use aligned with DoD Responsible AI guidelines. *This role is based in Falls Church, VA with possible telework. Responsibilities: · Automate metadata extraction using ML. · Validate AI/ML pipelines and produce readiness reports. · Ensure explainability, drift detection, and compliance in testbeds. · Support data-driven innovation for clinical and operational analytics. What We Lo…",https://www.adzuna.com/details/5404901985?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,IntelliTech LLC,"Omaha, Douglas County",Engineering Jobs,104820.36,104820.36,1,"The AI/ML Engineer integrates AI/ML capabilities into the data mesh, supporting metadata automation and ethical AI use aligned with DoD Responsible AI guidelines. Responsibilities: · Automate metadata extraction using ML. · Validate AI/ML pipelines and produce readiness reports. · Ensure explainability, drift detection, and compliance in testbeds. · Support data-driven innovation for clinical and operational analytics. What We Look for: · Understanding of conceptual, logical, and physical data …",https://www.adzuna.com/details/5410611075?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Fort Sam Houston, Bexar County",IT Jobs,105359.15,105359.15,1,"AI/ML Engineer LOCATION San Antonio, TX 78208 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportu…",https://www.adzuna.com/details/5072873288?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Chantilly, Fairfax County",IT Jobs,116803.38,116803.38,1,"AI/ML Engineer LOCATION Chantilly, VA 20151 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportuni…",https://www.adzuna.com/details/5083459993?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Savage, Anne Arundel County",IT Jobs,106901.01,106901.01,1,"AI/ML Engineer LOCATION Annapolis Junction, MD 20701 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify …",https://www.adzuna.com/details/5073273800?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Wake Island, Honolulu",IT Jobs,93276.29,93276.29,1,"AI/ML Engineer LOCATION Honolulu, HI 96815 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportunit…",https://www.adzuna.com/details/5073226375?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Centennial, Arapahoe County",IT Jobs,113440.34,113440.34,1,"AI/ML Engineer LOCATION Aurora, CO 80014 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportunitie…",https://www.adzuna.com/details/5073219069?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Wolf Trap, Halifax County",IT Jobs,114367.36,114367.36,1,"AI/ML Engineer LOCATION Tysons, VA 22182 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportunitie…",https://www.adzuna.com/details/5072848167?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Reston, Fairfax County",IT Jobs,112724.7,112724.7,1,"AI/ML Engineer LOCATION Reston, VA 20190 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opportunitie…",https://www.adzuna.com/details/5072833819?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cymertek,"Grovetown, Columbia County",IT Jobs,106933.63,106933.63,1,"AI/ML Engineer LOCATION Fort Eisenhower, GA 30905 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are seeking a passionate and innovative AI/ML Engineer to join our team and drive cutting-edge solutions in artificial intelligence and machine learning. In this role, you will design, develop, and deploy intelligent systems that solve complex problems and enhance business outcomes. You will collaborate with cross-functional teams to identify opp…",https://www.adzuna.com/details/5072865798?utm_medium=api&utm_source=a6e23083
AI/ML engineer,Kanak Elite Services Inc,"Dessau, Travis County",IT Jobs,113891.83,113891.83,1,"AI/ML Engineer, CCaaS Location: Remote Florida (it's remote but if a candidate is local (Miramar, FL) and can do hybrid will beat any other candidates) Duration: 12 Month contract to hire Genesys with API's Custom API development and integration with the cloud is a must CoPilot is a PLUS* Kubernetes for Devops Primarily a machine learning experience As an experienced engineer, you know that machine learning is critical to understanding and processing massive datasets. Your ability to conduct st…",https://www.adzuna.com/details/5403367149?utm_medium=api&utm_source=a6e23083
AI/ML engineer,Kanak Elite Services Inc,"Miramar, Broward County",IT Jobs,124934.66,124934.66,1,"AI/ML Engineer, CCaaS Location: Remote Florida (it's remote but if a candidate is local (Miramar, FL) and can do hybrid will beat any other candidates) Duration: 12 Month contract to hire Genesys with API's Custom API development and integration with the cloud is a must CoPilot is a PLUS* Kubernetes for Devops Primarily a machine learning experience As an experienced engineer, you know that machine learning is critical to understanding and processing massive datasets. Your ability to conduct st…",https://www.adzuna.com/details/5403367152?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Meritore,"East Lake-Orient Park, Hillsborough County",IT Jobs,99755.84,99755.84,1,"Role: AI/ML Engineer Job Type: Contract on W2 Locations: Jersey City, NJ / Tampa, FL (Hybrid) Need hands-on python ML and Pandas. Also, they should have through understanding of RAG and Agentic AI concepts. Please forward profiles only for the candidates that are strong in hands-on python coding.",https://www.adzuna.com/details/5407177247?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Axiom Software Solutions Limited,"Miami, Miami-Dade County",IT Jobs,143466.19,143466.19,1,"Role: AI/ML Engineer Location: Miami, FL – Onsite Position Type: Contract Required Skills & Qualifications • Bachelor's or Master’s degree in Computer Science, Data Science, Machine Learning, or a related field. • 9 years of hands-on experience in machine learning, deep learning, and AI product development. • Proficient in Python and ML libraries such as scikit-learn, TensorFlow, PyTorch, XGBoost, Keras. • Strong understanding of data pipelines, model lifecycle, and MLOps practices. • Experienc…",https://www.adzuna.com/details/5337432776?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Dark Wolf Solutions,"Tampa, Hillsborough County",IT Jobs,150000.0,200000.0,0,"Dark Wolf Solutions is seeking a driven and innovative AI/ML Engineer to join our team in Tampa, FL . The successful candidate will play a key role in developing innovative AI/ML solutions that directly support a critical mission for a key DoD customer. The AI/ML Engineer instrumental in designing, implementing, and deploying advanced AI/ML models for a cutting-edge project, working alongside experienced professionals and shaping the future of this initiative. This position requires on-site sup…",https://www.adzuna.com/land/ad/5366746966?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=3031FCB71F6B6F24B15031F05A49D17031F965B3
AI/ML Developer,IMP Consulting,"Boston, Suffolk County",IT Jobs,117272.83,117272.83,1,"AI/ML Developer About the Role IMP is seeking a motivated, hands-on AI/ML Developer to join our Innovative Technology Practice in Chelmsford, MA . This is a full-time in office role. Local candidates will only be considered. In this role, you’ll help design, build, and deliver cutting-edge applications and tools that support high-profile investment management clients. You’ll collaborate with developers and consultants to evolve existing applications, architect new AI-driven solutions, and ensur…",https://www.adzuna.com/land/ad/4811114859?se=AjBeiD2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=F251C71F25515DEECD2FE3E7925B6B8C26177514
AI/ML Developer,iCodex Publishing Solutions,"Columbus, Franklin County",IT Jobs,136739.94,136739.94,1,"Job Title: AI/ML Developer Job Summary: We're seeking a highly skilled AI/ML Developer to join our team at iCodex Publishing Solutions. As an AI/ML Developer, you'll be responsible for designing, developing, and deploying artificial intelligence and machine learning models to drive innovation and efficiency in our publishing solutions. If you have a passion for AI, ML, and software development, we'd love to hear from you. Responsibilities: - Design, develop, and deploy AI and ML models to suppo…",https://www.adzuna.com/details/5380677118?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Powerline,"Palo Alto, Santa Clara County",IT Jobs,147269.94,147269.94,1,"Join Powerline and Shape the Future of the Electricity Grid! Powerline is a fast-growing, VC-backed climate-tech company based in Silicon Valley, dedicated to transforming the electricity grid with cutting-edge AI and machine learning. Our technology optimizes renewable energy and battery storage projects, enabling project owners to maximize profitability and operational efficiency while driving grid decarbonization. We collaborate with industry leaders in the world's most complex and lucrative…",https://www.adzuna.com/details/5327563070?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Starr Insurance,US,IT Jobs,135000.0,175000.0,0,"Starr Insurance Companies is a leading insurance and investment organization, providing commercial property and casualty insurance, including travel and accident coverage, to almost every imaginable business and industry in virtually every part of the world. Cornelius Vander Starr established his first insurance company in Shanghai, China in 1919. Today, we are one of the world’s fastest growing insurance organizations, capable of writing in 128 countries on 6 continents. Join the Starr Enterpr…",https://www.adzuna.com/details/5215561636?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Belva.ai,"Bellevue, King County",IT Jobs,107332.91,107332.91,1,"Job Description Job Description We are seeking a talented and experienced AI / ML Engineer to join our team. We’re a trailblazing A.I. Telecommunications company, searching for an individual who can lead the charge in AI / ML solutions that make an impact in the lives of millions. Role and Responsibilities: We are seeking a AI / ML Engineer to join our backend python team at Belva. As an AI / ML Engineer, you will work closely with our ML and Data Engineers to turn Machine Learning models and d…",https://www.adzuna.com/details/5367176897?utm_medium=api&utm_source=a6e23083
AI/ML Chief,Boost,"Littleton, Arapahoe County",IT Jobs,109455.51,109455.51,1,"BOOST LLC is a dynamic management consulting firm that offers an array of government-compliant back-office solutions to support our teaming partners within the GovCon space. Our consultants are experts in the areas of Accounting, Contracts, Human Resources, Recruiting & Sourcing, and Strategic Pricing and our passion is to guide and propel our partners towards success within this competitive sector. BOOST is partnering with a cleared small business that provides mission-critical, AI-driven cybe…",https://www.adzuna.com/details/5387685052?utm_medium=api&utm_source=a6e23083
AI/ML Architect,BambooHR,"Draper, Salt Lake County",IT Jobs,107031.58,107031.58,1,"Job Description Job Description Please Note: This is a remote position available in the state listed on this job. Additionally, employment with BambooHR is contingent on passing both a background and credit check. Essential Job Duties Looking to work on an award-winning product with some of the best developers the market has to offer? Looking for a role where you can engineer and architect a product but still have a life outside of that? Well, keep reading. As an AI / ML Architect at BambooHR, …",https://www.adzuna.com/details/5396062092?utm_medium=api&utm_source=a6e23083
AI/ML Researcher,Leidos QTC Health Services,"Balcones Heights, Bexar County",IT Jobs,105509.47,105509.47,1,"Do you crave a career that truly makes an impact in people’s lives? Do you thrive on problem-solving and finding solutions? Join a dedicated, tight-knit team that creates an immediate and meaningful impact every day. Leidos QTC Health Services is seeking a mid-level AI/ML Scientist to join our fast-paced team. The ideal candidate will thrive in a dynamic environment with shifting priorities and demonstrate a strong operational mindset. You will work on rapid prototyping as well as longer-term A…",https://www.adzuna.com/details/5342835517?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Crossword Staffing Solutions,"Alpharetta, Fulton County",IT Jobs,90724.06,90724.06,1,"Job Description Job Description AI/ML Engineer We are seeking a talented and innovative AI/ML Engineer to join our growing team. In this role, you will design, build, and deploy machine learning models and AI-driven systems that drive impactful insights and real-world outcomes. You will work closely with data scientists, software engineers, and product teams to operationalize intelligent solutions using modern cloud-based infrastructure, especially on Google Cloud Platform (GCP). Key Responsibi…",https://www.adzuna.com/details/5373549314?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Douglas, Juneau",IT Jobs,125163.15,125163.15,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5375786754?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Springfield, Sangamon County",IT Jobs,126951.72,126951.72,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5376256698?utm_medium=api&utm_source=a6e23083
AI/ML Developer,Stellar Science,"Sandia Base, Bernalillo County",IT Jobs,162453.02,162453.02,1,"Stellar Science is a growing Albuquerque-based scientific software development company seeking talented data science artificial intelligence (AI)/machine learning (ML) software development experts who are interested in helping create, extend, and apply exciting scientific and engineering analysis applications. We develop custom software products in domains that include computer vision and image processing, image simulation, high power microwave systems modeling and simulation, laser source gene…",https://www.adzuna.com/details/5407926411?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Tallahassee, Leon County",IT Jobs,108155.86,108155.86,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5376257635?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Tarrytown, Travis County",IT Jobs,129590.75,129590.75,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5376264078?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Penbrook, Dauphin County",IT Jobs,105818.33,105818.33,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5376256690?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Capitol, Richmond",IT Jobs,107989.2,107989.2,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/details/5376253304?utm_medium=api&utm_source=a6e23083
AI/ML Engineer,Cadmus,"Edgewood, Richland County",IT Jobs,124626.2,124626.2,1,"Overview What You'll Be Doing We are seeking an experienced AI/ML Engineer to join our team. As an AI/ML Engineer at Cadmus, you will support advanced AI projects that leverage both traditional machine learning and modern generative AI technologies using cloud-native services. Your primary responsibilities will involve architecting, designing, developing, deploying, and maintaining machine learning and AI models in production environments, with emphasis on integrating GenAI capabilities into sc…",https://www.adzuna.com/land/ad/5376273257?se=KqLHiT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=59C11C606EB5C4B7DD2784E0EB59C95A17F7B08B
AI/ML Engineer,"Bolton & Menk, Inc.","Eden Prairie, Hennepin County",IT Jobs,87474.43,87474.43,1,"We’re excited to announce that Bolton & Menk is growing our AI/ML team! As a Top Workplace, this is a fantastic chance to work with a talented team of professionals and make a lasting impact on the communities we serve. With over 75 years of experience, Bolton & Menk specializes in providing community infrastructure solutions across the Midwest, Southeast, and beyond. If you enjoy designing, building and deploying intelligent systems across a wide spectrum of AI capabilities, including traditio…",https://www.adzuna.com/details/5399254086?utm_medium=api&utm_source=a6e23083
