title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Lead Technical Product Manager (Director level - individual contributor),Manulife,"Boston, Suffolk County",IT Jobs,88472.63,88472.63,1,"The Opportunity We have an exciting opportunity for a Lead Technical Product Manager (Individual contributor - Director level) within Product and Platform Services team. We are seeking a talented, motivated and driven individual who will be responsible for being a Lead Technical Product Manager for driving better Developer Experience when using Cloud services (Infrastructure/Containers, PaaS and Data Analytics) and Developer tools. Work arrangement: Hybrid - 3 days in office, 2 days from Home; …",https://www.adzuna.com/land/ad/5404169553?se=aMwjpz2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=6B4272DEE7C75001833F0E04DFCA4072F748C26D
Technical Product Manager (Remote),Lightning Labs,"Palo Alto, Santa Clara County",IT Jobs,161039.92,161039.92,1,"We’re building a team that’s passionate about cryptography, bitcoin, decentralization, security, and privacy. We’re looking for a Technical Product Manager who embodies those values and who’s passionate about bringing Bitcoin and Lightning to the masses. An ideal candidate would have experience solving complex technical problems and a strong understanding of the software development process. Further, they should have knowledge and/or experience with network and routing concepts, along with an u…",https://www.adzuna.com/land/ad/4814490845?se=aMwjpz2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=235364318BD313A40E1D762DD6CC8E6FB7207C83
Technical Product Manager 2,U.S. Bank National Association,"Brookfield, Waukesha County",IT Jobs,98175.0,115500.0,0,"At U.S. Bank, we’re on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and di…",https://www.adzuna.com/land/ad/5407281859?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=7BE896480A4CD2F5585210F0ED1C540E93850384
Senior Technical Product Manager,Beyond Finance,"Chicago, Cook County",IT Jobs,135000.0,160000.0,0,"At Beyond Finance, we've made it our mission to help everyday Americans escape the endless cycle of crippling debt and step into a brighter financial future. Through compassionate, individualized care, a culture focused on compliance and ethics, supportive user-centric technology, and customized financial solutions, we've helped over 700,000 clients on their path to a brighter future. While we're proud of what we've already accomplished, we're searching for new collaborators to help us get to t…",https://www.adzuna.com/land/ad/5222407528?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=403A93B7EE14A980331F0F0A366CDF8FB7075F68
Lead Technical Product Manager,WeRide.ai,"San Jose, Santa Clara County",Engineering Jobs,171000.0,232000.0,0,"Established in 2017, WeRide (NASDAQ: WRD) is a leading global commercial-stage company that develops autonomous driving technologies from Level 2 to Level 4. WeRide is the only tech company in the world that holds driverless permits in China, the UAE, Singapore and the US, conducting autonomous driving R&D, tests and operations in over 30 cities of 10 countries around the world. WeRide has operated a self-driving fleet for more than 2,200 days. WeRide.ai is looking for a lead Technical Product …",https://www.adzuna.com/land/ad/5401026712?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=15E79647F89C7B9B566D08E91556E877107B5A0D
Associate Technical Product Manager,Beyond Finance,"Chicago, Cook County",Engineering Jobs,90000.0,110000.0,0,"At Beyond Finance, we've made it our mission to help everyday Americans escape the endless cycle of crippling debt and step into a brighter financial future. Through compassionate, individualized care, a culture focused on compliance and ethics, supportive user-centric technology, and customized financial solutions, we've helped over 700,000 clients on their path to a brighter future. While we're proud of what we've already accomplished, we're searching for new collaborators to help us get to t…",https://www.adzuna.com/land/ad/4805339117?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=088AB4D647DCE92EB36072C66542C76B145A3777
Senior Technical Product Manager,Limitless,US,IT Jobs,134022.03,134022.03,1,"About Limitless  At Limitless, our vision is to free the human mind from its biological limitations. We are starting with memory. 90% of memories are forgotten after just a week. Not only that, but our memory gets worse as we get older. If there is a hearing aid for hearing and glasses for vision then why isn’t there the equivalent for memory? That question is why we started the company. We build software and hardware to capture what you see, say, and hear and make it useful. The products we ha…",https://www.adzuna.com/land/ad/5342752681?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=B77E6DBBB806BAFB549E74A16950060A0E064446
Staff Technical Product Manager,Capella Space,"Louisville, Boulder County",Engineering Jobs,168282.0,210353.0,0,"About Capella Space Capella Space is a pioneer in Synthetic Aperture Radar (SAR) satellite technology and space-based signal intelligence. We empower government, commercial, and research organizations around the world with high-resolution, timely Earth insights that drive better decisions - across defense and intelligence, disaster response, infrastructure monitoring, environmental protection, energy, and more. As a U.S.-based company, Capella designs, builds, and operates an advanced constella…",https://www.adzuna.com/land/ad/5406130854?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=7B1B116C86658DF20C79206699325F0A313495A3
"Sr. Technical Product Manager, Kuiper Satellite Outdoor Units",Amazon,"Redmond, King County",Engineering Jobs,127179.17,127179.17,1,"Description Project Kuiper is an initiative to increase global broadband access through a constellation of 3,236 satellites in low Earth orbit (LEO). Its mission is to bring fast, affordable broadband to unserved and underserved communities around the world. Project Kuiper will help close the digital divide by delivering fast, affordable broadband to a wide range of customers, including consumers, businesses, government agencies, and other organizations operating in places without reliable conn…",https://www.adzuna.com/land/ad/5351437470?se=DOC6qD2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C52D2CB6610DBECC78209467F0D3673EA6762BE6
Technical Product Manager (Sunnyvale),ZipRecruiter,"Sunnyvale, Santa Clara County",IT Jobs,157658.17,157658.17,1,"Overview Job Description Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, an…",https://www.adzuna.com/details/5389162384?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Sunnyvale),"Method Recruiting, a 3x Inc. 5000 company","Cupertino, Santa Clara County",IT Jobs,113047.02,113047.02,1,"Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Key Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, and performance reviews…",https://www.adzuna.com/details/5379947654?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Alameda),"Method Recruiting, a 3x Inc. 5000 company","Alameda Pt, Alameda County",IT Jobs,154695.8,154695.8,1,"Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Key Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, and performance reviews…",https://www.adzuna.com/details/5379947694?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Hayward),"Method Recruiting, a 3x Inc. 5000 company","Mount Eden, Alameda County",IT Jobs,156868.69,156868.69,1,"Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Key Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, and performance reviews…",https://www.adzuna.com/details/5379946409?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Sonoma),"Method Recruiting, a 3x Inc. 5000 company","Sonoma, Sonoma County",IT Jobs,143556.66,143556.66,1,"Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Key Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, and performance reviews…",https://www.adzuna.com/details/5379947648?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Fremont),"Method Recruiting, a 3x Inc. 5000 company","Fremont, Alameda County",IT Jobs,134604.06,134604.06,1,"Technical Product Manager - Aggregation 2 days per week in office in San Mateo Job Summary We are seeking a dynamic Technical Product Manager for Aggregation to manage relationships with data aggregators (Intuit, Plaid, Finicity) and ensure seamless banking data integration. This role offers significant impact opportunities with several new products in development. Key Responsibilities Partner Management : Lead relationships with data aggregators, manage contracts, SLAs, and performance reviews…",https://www.adzuna.com/details/5379949108?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Boston),Rocket Alumni Solutions,"Boston, Suffolk County",IT Jobs,140883.44,140883.44,1,"Join to apply for the Technical Product Manager role at Rocket Alumni Solutions Join to apply for the Technical Product Manager role at Rocket Alumni Solutions Location: Remote (anywhere but must overlap with Eastern US timezone) Team: Engineering (sole PM, reporting to CEO and CTO) Pay: $130k - $170k To apply, fill out this Google Form (link) About Rocket Alumni Solutions builds interactive recognition displays for schools, universities, and organizations. In 2025, well surpass $5M ARRprofitab…",https://www.adzuna.com/details/5371532189?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,NxT Level,"Prince, Manhattan",IT Jobs,190000.0,225000.0,0,"Technical Product Manager (TPM) – Gaming | NYC (In-Person, 5 Days/Week) Our client, a gaming technology company, is seeking a Technical Product Manager (TPM) with a strong engineering background and a passion for gaming. This is an exciting opportunity for a former full-stack engineer who thrives in product management, working cross-functionally with engineering, design, and business teams to ship high-impact features and tools. Key Responsibilities: Own Product Development – Define the roadmap…",https://www.adzuna.com/details/5063454206?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Seattle),Superformula,"University, King County",IT Jobs,133698.53,133698.53,1,Join to apply for the Technical Product Manager role at Superformula Join to apply for the Technical Product Manager role at Superformula Direct message the job poster from Superformula Head of Product & Delivery at Superformula We're hiring! The Technical Product Manager for Mobile Platform partners with engineering leaders to provide foundational technology and governance for consumer mobile apps. The platforms enable teams to efficiently create and operate features with consistent design and…,https://www.adzuna.com/details/5376200483?utm_medium=api&utm_source=a6e23083
Sr Technical Product Manager,Twist Bioscience,"South San Francisco, San Mateo County",Scientific & QA Jobs,155310.0,180000.0,0,"Sr Technical Product Manager (Hybrid in South San Francisco or Carlsbad) About the Role: We are seeking an experienced Senior Technical Product Manager with a strong background in life sciences, specifically in synthetic biology, mRNA, MRD, MGR, and DNA libraries, to join the Information and Business Technology (IBT) organization. You will be the bridge between scientific experts and engineering teams, translating cutting-edge biological applications into actionable technical product requiremen…",https://www.adzuna.com/details/5310326016?utm_medium=api&utm_source=a6e23083
Associate Technical Product Manager,Workforce Opportunity Services,"East Liberty, Allegheny County",IT Jobs,102459.89,102459.89,1,"Overview: The Associate Technical Product Manager will assist overseeing day-to-day data operations, translate business needs into technical deliverables, and develop lightweight tools to reduce manual work. This role is embedded in a hands-on, pragmatic environment at a growing legal tech startup. This role is a great fit for someone looking for their first Technical Product Management role. Position Description: The Associate Technical Product Manager is responsible for maintaining healthy da…",https://www.adzuna.com/details/5405111676?utm_medium=api&utm_source=a6e23083
"Technical Product Manager, POGO",Robinson Park,"Oklahoma City, Oklahoma County",IT Jobs,115000.0,125000.0,0,"Full-time Description POGO is a property technology solution created by property managers, for property managers. Designed for the commercial real estate industry, POGO delivers a white-labeled platform that helps property teams streamline operations, enhance tenant experiences, and make data-driven decisions with ease. As a growing, innovative company, we're passionate about empowering property teams to works smarter, strengthen tenant relationships, and bring modern solutions to every propert…",https://www.adzuna.com/details/5404143644?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Hayward),Harnham,"Mount Eden, Alameda County",IT Jobs,149095.33,149095.33,1,"Technical Product Manager API Platform (Consumer Simulator) Location: San Francisco | Employment Type: Full-Time A new real-time Consumer Simulator is being launched to help users and partners understand the impact of financial behaviors on credit scores. At the core of this initiative is a powerful API platform enabling seamless simulation capabilities across web applications, external partner integrations, and internal tools. This role is for a Technical Product Manager with deep experience i…",https://www.adzuna.com/details/5411265213?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Sonoma),Harnham,"Sonoma, Sonoma County",IT Jobs,136442.94,136442.94,1,"Technical Product Manager API Platform (Consumer Simulator) Location: San Francisco | Employment Type: Full-Time A new real-time Consumer Simulator is being launched to help users and partners understand the impact of financial behaviors on credit scores. At the core of this initiative is a powerful API platform enabling seamless simulation capabilities across web applications, external partner integrations, and internal tools. This role is for a Technical Product Manager with deep experience i…",https://www.adzuna.com/details/5411258204?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Sunnyvale),Harnham,"Cupertino, Santa Clara County",IT Jobs,107445.16,107445.16,1,"Technical Product Manager API Platform (Consumer Simulator) Location: San Francisco | Employment Type: Full-Time A new real-time Consumer Simulator is being launched to help users and partners understand the impact of financial behaviors on credit scores. At the core of this initiative is a powerful API platform enabling seamless simulation capabilities across web applications, external partner integrations, and internal tools. This role is for a Technical Product Manager with deep experience i…",https://www.adzuna.com/details/5411263478?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Fremont),Harnham,"Fremont, Alameda County",IT Jobs,127933.99,127933.99,1,"Technical Product Manager API Platform (Consumer Simulator) Location: San Francisco | Employment Type: Full-Time A new real-time Consumer Simulator is being launched to help users and partners understand the impact of financial behaviors on credit scores. At the core of this initiative is a powerful API platform enabling seamless simulation capabilities across web applications, external partner integrations, and internal tools. This role is for a Technical Product Manager with deep experience i…",https://www.adzuna.com/details/5411265411?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Alameda),Harnham,"Alameda Pt, Alameda County",IT Jobs,147030.25,147030.25,1,"Technical Product Manager API Platform (Consumer Simulator) Location: San Francisco | Employment Type: Full-Time A new real-time Consumer Simulator is being launched to help users and partners understand the impact of financial behaviors on credit scores. At the core of this initiative is a powerful API platform enabling seamless simulation capabilities across web applications, external partner integrations, and internal tools. This role is for a Technical Product Manager with deep experience i…",https://www.adzuna.com/details/5411261347?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Chicago),Coates Group,"Hegewisch, Chicago",IT Jobs,87119.27,87119.27,1,"Join to apply for the Technical Product Manager role at Coates Group Join to apply for the Technical Product Manager role at Coates Group Be Part of Our Next Chapter For over almost 60 years, our solutions have enabled impactful connections between some of the worlds leading brands and their customers. And while weve already done a lot of work were proud of, were just getting started! Be Part of Our Next Chapter For over almost 60 years, our solutions have enabled impactful connections between …",https://www.adzuna.com/details/5258140836?utm_medium=api&utm_source=a6e23083
"Technical Product Manager, Infrastructure",DraftKings,"Boston, Suffolk County",Engineering Jobs,0.0,200900.0,0,"We’re defining what it means to build and deliver the most extraordinary sports and entertainment experiences. Our global team is trailblazing new markets, developing cutting-edge products, and shaping the future of responsible gaming. Here, “impossible” isn’t part of our vocabulary. You’ll face some of the toughest but most rewarding challenges of your career. They’re worth it. Channeling your inner grit will accelerate your growth, help us win as a team, and create unforgettable moments for o…",https://www.adzuna.com/details/5271406272?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,"NIKE, Inc.","Progress, Washington County",IT Jobs,139424.12,139424.12,1,"Senior Technical Product Manager - NIKE, Inc. - Beaverton, OR.Provide domain expertise for Future State Technical Solution Design for fulfillment, distribution and inventory management capabilities; partner with multiple Nike technical product management and delivery teams, technology partners and 3rd party logistics providers; document and provide domain expertise for enabling data and technical requirements for technical design and data definition specifications; partner and participate in Fu…",https://www.adzuna.com/details/5189278062?utm_medium=api&utm_source=a6e23083
"Technical Product Manager, Specialist",The Vanguard Group,"Malvern, Chester County",IT Jobs,97845.98,97845.98,1,"Technical Product Manager, Specialist: 1. Leads technical product management activities for multiple technical products, or one strategic technical product. Participates in the design and continuous improvement of the technical solution. 2. Collaborates with cross-functional teams to create best practices that drive significant change to the client experience. 3. Coaches technical product teams towards best practices and learnings. Ensures delivery of messaging, communication, and customer outr…",https://www.adzuna.com/details/5406097646?utm_medium=api&utm_source=a6e23083
Lead Technical Product Manager,Mark43,"New York City, New York",IT Jobs,121630.74,121630.74,1,"Mark43’s mission is to empower communities and their governments with new technologies that improve the safety and quality of life for all. We build powerful, scalable, and elegant software that sets a new standard for the tools upon which our first responders rely. Our users are diverse, and we are therefore committed to embracing diversity of thought and experience within our team. We are looking for a Technical Product Manager to join our Product team. You will be instrumental in ensuring th…",https://www.adzuna.com/details/5404279571?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Seattle),Mainz Brady Group,"West Seattle, King County",IT Jobs,231143.45,231143.45,1,"Direct message the job poster from Mainz Brady Group Technical Program Manager - 18 Month Contract - Hybrid, Seattle, NYC, or Glendale California Summary: We are seeking a Senior Technical Program Manager to drive execution and delivery for high-impact media player initiatives. In thisrole, you'll collaborate with engineering and product teams to define roadmaps, lead cross-functional planning, and ensure successful feature launches. Based in Seattle (preferred) with flexibility for NYC or Sant…",https://www.adzuna.com/details/5253069556?utm_medium=api&utm_source=a6e23083
Technical Product Manager - 925,Lightcast,US,IT Jobs,108776.82,108776.82,1,"The Technical Product Manager is responsible for making Lightcast data easily consumable across major platforms, including Snowflake, Databricks, BigQuery, and others. This role blends technical expertise, product management skills, and cross-functional leadership to deliver reliable, share-ready data products. You will own backlog execution, define and enforce data contracts, ensure compliance, and drive successful launches that expand customer adoption and platform reach. Major Responsibiliti…",https://www.adzuna.com/details/5367122209?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"South Boston, Suffolk County",IT Jobs,152838.28,152838.28,1,"Our Opportunity: Are you passionate about delivering best-in-class customer experiences? Do you thrive at the intersection of product strategy, data, and technology? If so, join Chewy’s Customer Care Product & Engineering (CCPE) team as a Senior Technical Product Manager to help shape the future of customer care! At Chewy CCPE, we focus on deeply understanding both customer and support agent experiences , developing the technology that powers our industry-leading customer care platform . Our go…",https://www.adzuna.com/details/5189520493?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"Lauderdale, Ramsey County",IT Jobs,142863.94,142863.94,1,"Our Opportunity: Are you passionate about delivering best-in-class customer experiences? Do you thrive at the intersection of product strategy, data, and technology? If so, join Chewy’s Customer Care Product & Engineering (CCPE) team as a Senior Technical Product Manager to help shape the future of customer care! At Chewy CCPE, we focus on deeply understanding both customer and support agent experiences , developing the technology that powers our industry-leading customer care platform . Our go…",https://www.adzuna.com/details/5189520533?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"Plantation, Broward County",IT Jobs,142473.17,142473.17,1,"Our Opportunity: Are you passionate about delivering best-in-class customer experiences? Do you thrive at the intersection of product strategy, data, and technology? If so, join Chewy’s Customer Care Product & Engineering (CCPE) team as a Senior Technical Product Manager to help shape the future of customer care! At Chewy CCPE, we focus on deeply understanding both customer and support agent experiences , developing the technology that powers our industry-leading customer care platform . Our go…",https://www.adzuna.com/details/5189520541?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Chewy,"Bellevue, King County",IT Jobs,155868.06,155868.06,1,"Our Opportunity: Are you passionate about delivering best-in-class customer experiences? Do you thrive at the intersection of product strategy, data, and technology? If so, join Chewy’s Customer Care Product & Engineering (CCPE) team as a Senior Technical Product Manager to help shape the future of customer care! At Chewy CCPE, we focus on deeply understanding both customer and support agent experiences , developing the technology that powers our industry-leading customer care platform . Our go…",https://www.adzuna.com/details/5189520751?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Washington),ZipRecruiter,"Hillcrest Heights, Prince George's County",IT Jobs,126454.37,126454.37,1,"Job Description This is a U.S. based position. All programs supported require U.S. citizenship to be eligible for employment. All work must be conducted within the continental U.S. Who we are: Raft ( https://TeamRaft.com ) is a customer-obsessed small business focusing on Distributed Data Systems, Platforms at Scale, and Complex Application Development, headquartered in McLean, VA. Our clients include federal and public agencies leveraging design thinking, advanced tech stacks, and cloud ecosys…",https://www.adzuna.com/details/5368381899?utm_medium=api&utm_source=a6e23083
Technical Product Manager-DevOps,MasterControl,"Salt Lake City, Salt Lake County",IT Jobs,200000.0,270000.0,0,"About MasterControl: MasterControl Inc. is a leading provider of cloud-based quality and compliance software for life sciences and other regulated industries. Our mission is the same as that of our customers to bring life-changing products to more people sooner. The MasterControl Platform helps organizations digitize, automate and connect quality and compliance processes across the regulated product development life cycle. Over 1,000 companies worldwide rely on MasterControl solutions to achiev…",https://www.adzuna.com/details/5366182841?utm_medium=api&utm_source=a6e23083
Technical Product Manager-IAM,MasterControl,"Salt Lake City, Salt Lake County",IT Jobs,200000.0,270000.0,0,"About MasterControl: MasterControl Inc. is a leading provider of cloud-based quality and compliance software for life sciences and other regulated industries. Our mission is the same as that of our customers to bring life-changing products to more people sooner. The MasterControl Platform helps organizations digitize, automate and connect quality and compliance processes across the regulated product development life cycle. Over 1,000 companies worldwide rely on MasterControl solutions to achiev…",https://www.adzuna.com/details/5366011061?utm_medium=api&utm_source=a6e23083
Technical Product Manager-Platform,MasterControl,"Salt Lake City, Salt Lake County",IT Jobs,200000.0,270000.0,0,"About MasterControl: MasterControl Inc. is a leading provider of cloud-based quality and compliance software for life sciences and other regulated industries. Our mission is the same as that of our customers to bring life-changing products to more people sooner. The MasterControl Platform helps organizations digitize, automate and connect quality and compliance processes across the regulated product development life cycle. Over 1,000 companies worldwide rely on MasterControl solutions to achiev…",https://www.adzuna.com/details/5366230548?utm_medium=api&utm_source=a6e23083
Sr. Technical Product Manager,McKesson Canada Corporation,"Irving, Dallas",IT Jobs,163092.89,163092.89,1,"McKesson is an impact-driven, Fortune 10 company that touches virtually every aspect of healthcare. We are known for delivering insights, products, and services that make quality care more accessible and affordable. Here, we focus on the health, happiness, and well-being of you and those we serve – we care. What you do at McKesson matters. We foster a culture where you can grow, make an impact, and are empowered to bring new ideas. Together, we thrive as we shape the future of health for patien…",https://www.adzuna.com/details/5370742704?utm_medium=api&utm_source=a6e23083
Technical Product Manager-ST,Exciting,"Phoenix, Maricopa County",IT Jobs,92389.55,92389.55,1,"The Technical Product Manager is responsible for the end-to-end product lifecycle of highly technical products. They drive the business needs of the company while staying closely connected to the Voice of the Customer (VoC), collaborating with the technical team, maintaining industry and market expertise, defining the product strategy, creating the product roadmap and leading cross-functional teams in the value delivered by the Product Roadmap to our clients. They demonstrate strategic thinking…",https://www.adzuna.com/details/5374571757?utm_medium=api&utm_source=a6e23083
"Technical Product Manager , Director",Texas Capital Bank,"Richardson, Dallas",IT Jobs,176229.8,176229.8,1,"Texas Capital is built to help businesses and their leaders. Our depth of knowledge and expertise allows us to bring the best of the big firms at a scale that works for our clients, with highly experienced bankers who truly invest in people’s success — today and tomorrow. While we are rooted in core financial products, we are differentiated by our approach. Our bankers are seasoned financial experts who possess deep experience across a multitude of industries. Equally important, they bring comm…",https://www.adzuna.com/details/5355979192?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Booz Allen Hamilton,"Mc Lean, Fairfax County",Engineering Jobs,99000.0,225000.0,0,"Senior Technical Product Manager The Opportunity: We are looking for a Senior Technical Product Manager ( TPM ) to lead technical execution across our product engineering programs and platform initiatives. This role is critical to driving execution excellence across engineering, ensuring platform scalability, and building architectures that support our products’ long-term success. As TPM, you will partner closely with product management and engineering to execute our planning cycle - transformi…",https://www.adzuna.com/details/5365532767?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Chicago),Arrow International,"Hegewisch, Chicago",IT Jobs,110188.54,110188.54,1,"Description Arrow International is the world's largest manufacturer and supplier of charitable gaming products and solutions. We produce and distribute a wide array of products including consumables (pull tab tickets, bingo paper and ink, etc.) as well as world class, state-of-the-art, electronic gaming products. Our products are sold, installed, and operated in numerous social and gaming venues around the world. We continue to grow at a record pace and offer this exciting career opportunity to…",https://www.adzuna.com/details/5253018156?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Vanguard,"Frazer, Chester County",IT Jobs,163401.14,163401.14,1,"Global Risk and Security (GR&S) at Vanguard enables business strategy, protects client and Vanguard interests (e.g., assets and data), and stewards a strong risk culture. Our teams leverage enterprise-wide insights, deep expertise, and trusted advice so that across Vanguard leaders and crew drive faster, stronger, risk-informed decisions. Within GR&S, the Enterprise Security and Fraud (ES&F) sub-division is responsible for the global protection of Vanguard crew, property, data, and client asset…",https://www.adzuna.com/details/5213308563?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Vanguard,"Charlotte, Mecklenburg County",IT Jobs,155938.98,155938.98,1,"Global Risk and Security (GR&S) at Vanguard enables business strategy, protects client and Vanguard interests (e.g., assets and data), and stewards a strong risk culture. Our teams leverage enterprise-wide insights, deep expertise, and trusted advice so that across Vanguard leaders and crew drive faster, stronger, risk-informed decisions. Within GR&S, the Enterprise Security and Fraud (ES&F) sub-division is responsible for the global protection of Vanguard crew, property, data, and client asset…",https://www.adzuna.com/details/5213308567?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Onward Robotics,"Arsenal, Allegheny County",IT Jobs,152656.34,152656.34,1,"Job Details Main Location - PITTSBURGH, PA Full Time Sales Description About the job Join Our Team At Onward Robotics, we are a bold, gritty, and purposeful team with an ambitious mission to revolutionize fulfillment. Our team is driven by a client-first mentality: we aim to solve hard problems and fuel our clients’ growth with innovation. We are seeking talented individuals who will have a huge impact on both our business and our team. Join us on our mission as we move fast, think big, and hav…",https://www.adzuna.com/details/5310721432?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Washington),Hewlett Packard Enterprise,"Hillcrest Heights, Prince George's County",IT Jobs,155170.39,155170.39,1,"Join to apply for the Technical Product Manager role at Hewlett Packard Enterprise Join to apply for the Technical Product Manager role at Hewlett Packard Enterprise This role has been designated as Remote/Teleworker, which means you will primarily work from home. Who We Are Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to clo…",https://www.adzuna.com/details/5277471024?utm_medium=api&utm_source=a6e23083
Technical Product Manager (Charlotte),Motion Recruitment,"Charlotte, Mecklenburg County",IT Jobs,107410.53,107410.53,1,"Outstanding long-term contract opportunity! A well-known Financial Services Company is looking for a, Agile Product Manager with experience in enterprise level financial services to work in Charlotte, NC (Hybrid). Work with the brightest minds at one of the largest financial institutions in the world. This is long-term contract opportunity that includes a competitive benefit package! Our client has been around for over 150 years and is continuously innovating in today's digital age. If you want…",https://www.adzuna.com/details/5379937354?utm_medium=api&utm_source=a6e23083
Technical Product Manager (McLean),Promote Project,"Pimmit, Fairfax County",IT Jobs,198584.28,198584.28,1,"Raft (https://TeamRaft.com) is a customer-obsessed non-traditional small business with a purposeful focus on Distributed Data Systems, Platforms at Scale, and Complex Application Development, with headquarters in McLean, VA. Our range of clients includes innovative federal and public agencies leveraging design thinking, cutting-edge tech stack, and cloud-native ecosystem. We build digital solutions that impact the lives of millions of Americans. Were looking for an experienced Technical Product…",https://www.adzuna.com/details/5253018027?utm_medium=api&utm_source=a6e23083
Senior Technical Product Manager,Zeta Global,"New York City, New York",IT Jobs,150000.0,160000.0,0,"WHO WE ARE Zeta Global (NYSE: ZETA) is the AI-Powered Marketing Cloud that leverages advanced artificial intelligence (AI) and trillions of consumer signals to make it easier for marketers to acquire, grow, and retain customers more efficiently. Through the Zeta Marketing Platform (ZMP), our vision is to make sophisticated marketing simple by unifying identity, intelligence, and omnichannel activation into a single platform – powered by one of the industry’s largest proprietary databases and AI…",https://www.adzuna.com/details/5318662613?utm_medium=api&utm_source=a6e23083
